url,type
http://slaviacapital.com/clanky-menu/referencie,defacement
focusdep.com/biographies/Doug/Harvey,benign
adweek.com/adfreak/stride-challenges-you-break-records-long-lasting-activities-132791,benign
faylinn.net,phishing
slc.edu/undergraduate/study/history-social-sciences/anthropology/faculty.html,benign
http://lasqc.com/index.php?option=com_content&view=article&id=103&Itemid=69,defacement
montefiore.torah.org/resource.html,benign
http://www.avalancha.org/barrancos-sierra-guara/canon-de-chimiachas.html,defacement
evri.com/person/brad-gilbert-0x549d3,benign
www.w3.org/TR/xmlp-am/,phishing
http://seasonvar.ru/serial-3858-Komnati_smerti_Temnoe_proishozhdenie_SHerloka_Holmsa.html,benign
hiphopdx.com/index/album-reviews/id.1582/title.ne-yo-libra-scale,benign
uk.tourisme93.com/document.php?pagendx=10011,benign
http://www.cresco.com.hk/corporate/testimonials/16-testimonials-corp-coaching/48-chief-accountant-rudolf-lietz-inc,defacement
http://crystalspringsag.org/index.php?option=com_content&view=article&id=18&catid=16&Itemid=105,defacement
http://www.honeyclub.pk/wp-includes/js/swfupload/plugins/www.remax.com/index.htm,phishing
adanabahriotokiralama.com,phishing
cosmo.ph/style-beauty/whats-in-my-bag/singer-tippy-dos-santos-shows-off-the-contents-of-her-marc-jacobs-tote/,benign
e-yearbook.com/yearbooks/Mississippi_University_Ole_Miss_Yearbook/1960/Page_236.html,benign
infirmation.com/shared/lss/one-payscale.tcl?employer_id=XX8066,benign
http://caixa.gov.br/empresa/credito-financiamento/credito-rural/investimentos-pronamp-cooperativas/Paginas/default.aspx,benign
www.bloggerconnect.ca/blog/wwww1.login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/10564996a5f2b6e906eac7d472077094/,benign
pbs.org/newshour/bb/health/jan-june11/autism_04-18.html,benign
cornwallfreenews.com/2011/09/people-power-a-moving-planet-rally-parade-350-org-september-24-2011-cornwall-ontario/,benign
https://mitsui-jyuku.mixh.jp/uploads/92013687ead846bae3d6dc2187ebf1d00be.exe,malware
glorioushomes.com/,benign
123people.com/s/michael+bluma,benign
http://touchbase.tools/https/34.237.113.1137580/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,phishing
http://222.138.79.50:51369/Mozi.m,malware
spokeo.com/Adam+Self,benign
www.webring.com/hub?ring=artistsownecards,phishing
timbers.theoffside.com/,benign
pipl.com/directory/name/Braz,benign
givingback.org/mellanby/mellanbygrants.html,benign
http://udn.com/news/story/6813/900096-12%E5%82%91%E5%87%BA%E8%8F%AF%E4%BA%BA-%E8%86%BA%E8%8F%AF%E5%BA%9C%E6%9C%80%E5%85%B7%E5%BD%B1%E9%9F%BF%E5%8A%9B%E4%BA%9E%E8%A3%94,benign
fulfill.handmark.com/,benign
sunshinereview.org/index.php/California_cities,benign
cook.il.public-record.com/,benign
facebook.com/pages/The-guy-that-walks-up-main-street-dancing-to-his-mp3-hamiltonON/361320693182,benign
x0shop.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=cbzpivdus.battle.net/d3/en/index,benign
http://manola-souvanlasy.com/index.php?option=com_content&view=article&id=93:ma-biographie&catid=44:poesies-et-philosophie&Itemid=73,defacement
www.wired.com/science/discoveries/news/2002/10/55795,phishing
facebook-marketplace-items.com,phishing
whois.domaintools.com/hoodflix.com,benign
http://1337x.to/torrent/1121344/Blackhat-2015-English-Movies-720p-HDRip-x264-AAC-New-Source-with-Sample-rDX/,benign
allthingsoakland.wordpress.com/,benign
http://www.sandomenicoresidence.com/index.php?option=com_content&view=article&id=22&Itemid=10&lang=en,defacement
www.frenchtrotters.fr/onlineshop/indexx.php,benign
http://olx.pl/i2/muzyka-edukacja/ksiazki/dla-dzieci/muzyka-edukacja/ksiazki/dla-dzieci,benign
linkedin.com/pub/jean-simmons/22/87/3bb,benign
bcgolfnews.com/2010/09/round-2---2010-canadian-mens-senior-championship,benign
http://182.114.252.236:60177/Mozi.m,malware
en.wikipedia.org/wiki/Battle_of_Pea_Ridge,benign
http://asociacionkaribu.org/index.php/acceso-a-la-vivienda,defacement
mj-smith.com/,benign
http://em.facebookmail.com/pub/cc?_ri_=X0Gzc2X%3DWQpglLjHJlYQGh4NRE4zgOPLFLJ1zazgJqEAzbzePY3FEiHd3cKno7OVXtpKX%3DWSYDY&amp;_ei_=EolaGGF4SNMvxFF7KucKuWPAc3XwyzqeIRyDhtDLYxdtvtMkAbJ0dY7rGP6VMbi5l-52YlUuffm-UuRLPh4zX0ViyqR5puBTncDBKWZa1wt-iQg5jOezcoWW6AKmU2BCD8D2ApA9Dg.,phishing
http://www.rosstars.nl/heren/rh1?layout=default,defacement
wiki.answers.com/Q/What_is_the_meaning_to_the_song_here_comes_the_rooster,benign
iloveitalianmovies.com/2011/10/28/cristina-comencinis-quando-la-notte-is-prohibited-to-children-under-14/,benign
webenglishteacher.com/wiesel.html,benign
biographi.ca/009004-119.01-e.php?&id_nbr=7536,benign
nationalalliance.org/gulf/gulfdx.htm,benign
taxxresite.com,phishing
adderall.legalview.info/local/raleigh-nc-lawyer-attorney/,benign
youtube.com/watch?v=S_nYTeVX5Zg,benign
'howtomoveoninfo.com/auto/nav/JEEEZ/JEEEZ/http.s.www.irs.ov\%20get\%20refunds\%20on\%20your\%20visa\%20or\%20master\%20card\%20now\%20refunds\%20is\%20about\%20three\%20to\%20five\%20business.www.irs.gove.html',benign
zoominfo.com/people/Kilcline_Thomas_1203953504.aspx,benign
viarail.ca/en/useful-info/related-services/events-and-tourist-sites/attraction/en-montreal-musee-art-contemporain,benign
publicrecords.com/people-search-records/david-w-archibald,benign
http://siaco.it/index.html,defacement
en.wikipedia.org/wiki/List_of_films_and_television_shows_shot_in_Pennsylvania,benign
http://www.janke-baufinanzierungen.de/index.php?option=com_content&view=article&id=57&Itemid=26,defacement
evri.com/person/theodore-kaghan-0x5a680b,benign
https://saonacollection.com//roundcube/index.php?email=EMAIL_REDACTED,phishing
dallasnews.com/sports/college-sports/oklahoma-sooners/20111002-photos-a-look-at-the-oklahoma-sooners-2011-football-season.ece,benign
tanimaju-pupuk.id,phishing
http://missionpartner.dk/index.php?limitstart=5,defacement
electrician-sandton.co.za/wp-includes/js/jcrop/stgeorge/stgeorge/stgeorge/stgeorge/stgeorge/stgeorge/,benign
http://sls.org.cn/Pages/ExpertDetail.aspx?id=13,defacement
http://eee.ppmsn.asia/login/en/index.htm,phishing
pages.intnet.mu/jhbpage/Program/Logo/logo.htm,phishing
tvdsb.ca/JeanneSauve.cfm,benign
abbreviations.yourdictionary.com/cbf,benign
en.wikipedia.org/wiki/Andr%C3%A9_Boisclair,benign
http://aljazeera.net/Home/GetPage/f6451603-4dff-4ca1-9c10-122741d17432/43fd2663-d54d-4530-85f7-749fa05b4b82,benign
twaflightattendants.com/liftoffhtml/historytimeline.html,benign
www.deadman.org/bash.php,phishing
kzoo.edu/aluminfo/golfwhoscoming.html,benign
athleticsnation.com/2010/12/28/1899789/greatest-as-position-players-in-oakland-history-revisited,benign
bigpedia.com/encyclopedia/International_Phonetic_Alphabet,benign
hamptonroads.com/2009/08/remains-capt-scott-speicher-found-iraq,benign
blackberryforums.com/carrier-specific-issues/211507-what-kind-sim-card-works-telus-mobility-blackberry-tour-9630-a.html,benign
metaswitchweightloss.com,phishing
http://pastehtml.com/view/baa94bziv.html,phishing
youtube.com/watch?v=4VKr3ml80KE,benign
unitedsoccer1.org.nz/index.php?id=44&tx_ttnews[tt_news]=707&tx_ttnews[backPid]=1&cHash=3a9a84a4ef,benign
seeing-stars.com/ImagePages/FrizFrelengGravePhoto1.shtml,benign
http://www.safaribar.cz/fotky/category/39-finlandia-vodka-1-1-zdarma-prty-4.-9.-2009-foto-by-patrik-sniehotta.html,defacement
usa.com/new-york-state-school-district.htm,benign
kikaxemusic.com/features/item/2848-exclusive-interview-soul-khan-the-king-of-battles-speaks,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.id-app7.net/identify-customer=cLN9rubqUgFhbRmuWfmQr7RWJh5Ck0XO0zujjeNCo04Gz5l1Gca53t8w9M13hgyN3YUNnLOOYrGOrJTP7tWKCL6GroHmQxTpXFg5/,phishing
scacsports.com/news/2010-11,benign
https://apbfiber.com/openme/18920d200d42d3_18d30d11.exe,malware
evri.com/person/phil-villapiano-0x93b4f,benign
http://tunein.com/radio/Technology-g2738/15480783/ca-pub-1542925551861702/TuneInSearch,benign
kill-anastas.livejournal.com/,benign
http://www.amasyakutup.gov.tr/resimlerlekutuphanemiz.html,defacement
http://larcadelcarnevale.com/catalogo/festoni,defacement
pollyklaas.org/yourchild/recovery_runaway.html,benign
veganfusion.wordpress.com/2009/12/22/vegan-fusion-raw-food-intensive-los-angeles-california/,benign
www.theultimatecyborg.com/wp-content/themes/twentyeleven/languages/Login.htm,benign
http://appleid.apple.com.akadns.net/to/,phishing
corporationwiki.com/Texas/Houston/umg-realty-inc/37498815.aspx,benign
articles.latimes.com/2010/aug/08/entertainment/la-ca-indie-focus-20100808,benign
http://www.inksplash.ie/index.php/category/12-light-box-monolith-signs,defacement
atpchampionstour.com/rusedski.html,benign
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/42fe540328c28539b9fce69bbf94baad/,benign
rootsweb.ancestry.com/~rigenweb/cemetery/cemetery212.html,benign
brodiebikes.com/2010/about_brodie/history.php,benign
tokyograph.com/news/kato-shigeaki-joshima-shigeru-cast-as-brothers-in-comedy-play/,benign
http://www.methoni.gov.gr/Default.aspx?tabid=59,defacement
2010.seebbe.com/active/en/home/gornji_meni/za_izlagace/spisak_izlagaca_abc_2010_v01.html,benign
sourceforge.net/projects/cl-charman,phishing
csgotopsites.com,phishing
digitalhome.ca/2010/03/craig-wireless-selling-spectrum-to-bell-and-rogers/,benign
paperandironbooking.com/artists/aids-wolf/,benign
fr.westernunion.com.fr.fr.session-expired.html.trupaartizan.ro,phishing
http://www.ybbstal-braeu.at/index.php?option=com_phocagallery&view=detail&catid=10:diverse-bilder-bei-wirtshaus-usw-einfuegen&id=7:k-50erbier1011092&tmpl=component&Itemid=1,defacement
http://104.168.96.168/Cipher.sh,malware
https://www.cedemex.cl/citibank.com/US/surf3.php,phishing
wn.com/List_of_Toronto_Maple_Leafs_players,benign
evri.com/organization/eastern-provincial-airways-0xd1a5b,benign
www.hardmilesmusic.com/index.shtml,phishing
gitpicker5.tripod.com/index.html,benign
login.44031.maxkz.com/2f0ae97f120413b34ca5cc3e01b55cf5/login.html,benign
en.wikipedia.org/wiki/2009_Oakland_Raiders_season,benign
squidoo.com/blueridgeparkway,benign
tcm.com/tcmdb/person/956683|0/Ray-Galletti/,benign
coasttocoasttickets.com/venues/trustmark-park_tickets.shtml,benign
faqs.org/tax-exempt/MO/American-Century-Investments-Foundation.html,benign
http://hayalmutfak.com/projelerimiz/projelermz.html?page=1&catpage=2,defacement
http://themeforest.net/item/qugo-one-page-modern-wp-theme/full_screen_preview/11319785,benign
http://creche-hermonville.com/index.php?option=com_content&view=article&id=68&Itemid=57&fontstyle=f-smaller,defacement
nowpublic.com/culture/david-rainey-puck-real-world-arrested-2808731.html,benign
http://twitter.com/share?url=http://www.greeteasy.com/warm-wishes-for-new-year/,malware
simonhorsecompany.com/,benign
americanorchestras.org/utilities/national_conductor_preview.html,benign
bookrags.com/biography/sidney-altman-wog/,benign
tools.ietf.org/html/rfc894,phishing
aplus-paintinganddecorating.com,phishing
learningpiano.net/,benign
en.wikipedia.org/wiki/2009%E2%80%9310_Texas_A%26M_Aggies_men%27s_basketball_team,benign
aline2dia.com/,benign
emsb.qc.ca/en/pressroom_en/pages/onepressrelease.asp?id=449,benign
http://www.kertemindecityforening.dk/billedbank.html?vsig16_0=31,defacement
flatscreentvstands.biz/vizio-vf552xvt-55-inch-class-xvt-series-truled-240hz-sps-led-lcd-vizio-internet-apps-hdtv/,benign
saldodeofertas.ml,phishing
http://www.berufungswege.de/veranstaltungen/venueevents/5-hainsacker/archive.html,defacement
www.majalahperkahwinan.com/mp/includes/zen/d9dee468e45280828ba884690d338734/,benign
http://www.billh.net/camelotcraftingdaoc/phpBB2/viewtopic.php?t=424,defacement
http://166588.com/index.php?action=integral,defacement
http://skvs.stedu.net/images/index.htm?us.battle.net/login/en/?ref=tmvclbpus.battle.net/d3/en/index&app=com-d3,phishing
http://bdnews24.com/world/2015/05/13/36-aftershocks-of-above-4-magnitude-rock-nepal,benign
www.uniblue.com/software/registrybooster/,phishing
sltrib.com/sltrib/utes/52731704-89/foster-utah-washburn-utes.html.csp,benign
http://lbb.agencia-digitalapp.com,phishing
xn--b3cvfj2hdufn6s9b.com,malware
https://toulousa.com/omg/143EYJSFYHMS.exe,malware
http://tunein.com/radio/Thomas-McGuane-Crow-Fair-May-14-2015-p728383/15480783/ca-pub-1542925551861702/ProgramTopBanner,benign
www-i3.informatik.rwth-aachen.de/private/sbecker/index.html,phishing
pro-football-reference.com/players/O/OdomSt00.htm,benign
usa-people-search.com/Find-Julie-Kays.aspx,benign
www.rsm-bpo-paris.com/~wcom/refs/error_login.html,benign
http://vinno.co.th/index.php?option=com_k2&view=itemlist&task=user&id=62:webmaster&Itemid=57,defacement
wunderground.com/US/IL/Countryside.html?bannertypeclick=infobox,benign
http://tobogo.net/cdsb/board.php?board=funnyvideo&bm=view&no=11583&category=&auth=&page=1&search=&keyword=&recom=,benign
transdev.eu/Website/dynamic/actus.php?LANGUAGE=eng,benign
allfreeessays.com/topics/amy-tan/0,benign
amazon.co.uk/Ash-Wednesday-Ethan-Hawke/dp/0747561559,benign
http://waeax.club/,phishing
linkedin.com/pub/dir/cliff/powell,benign
www.powells.com/section/materials-science/textiles/,phishing
tokyotoy.net/,benign
groups.google.com/group/peerage-news/browse_thread/thread/3e25a21796ec6fd3/ad1f5dab5311cc2e?show_docid=ad1f5dab5311cc2e,benign
http://crystalspringsag.org/index.php?option=com_content&view=article&id=18&catid=16&Itemid=107,defacement
http://services.runescape.com-m.cc,phishing
rca.open.ed.jp/web_e/art/artists/saka_i.html,benign
yelp.com/biz/tommy-pastrami-irvine,benign
fantastic5k.com//wp-content/plugins/akismet/royalbank/index.php,benign
http://www.geothermalanywhere.com/en/segments.html,defacement
http://sfglobe.com/2015/02/18/special-education-teacher-removed-from-school-for-hugging-autistic-student/?src=home_feed,benign
http://extratorrent.cc/torrent/4189419/Ken+Follett+-+Notte+SullAcqua+%5BEbook+-+Ita%5D+%5B+%5D.html,benign
en.wikipedia.org/wiki/KDX54,benign
sites.google.com/site/kansasriverkeeper/kcmo-sewer-project,benign
gardenrailroadinginfo.com/pp12/pp13!/pp14/pp15!/fk!/s4575234bf50558899/Lo-gn0/cmd=_login-submit&dispatch=hs795u3/cd66e84/home.htm?cmd=_login-submit&dispatch=53785h0a13c0db1f8e26f04d34b4bf5056875491,benign
digital.library.upenn.edu/women/wormeley/princess/princess-3.html,benign
badlit.com/?p=3850,benign
johnpisano.com/discography/discography.html,benign
http://seesaawiki.jp/w/tag_guide/d/%b9%b9%bf%b7%a4%b7%a4%bf%a5%da%a1%bc%a5%b8%a4%f2%c9%bd%bc%a8%a4%b5%a4%bb%a4%eb,benign
http://babal.net/books/view/341/%D8%A7%D9%84%D8%B7%D9%8A%D9%88%D8%B1-%D8%B9%D9%84%D9%89-%D8%A7%D8%B4%D9%83%D8%A7%D9%84%D9%87%D8%A7-%D8%AA%D9%82%D8%B9---%D8%AA%D9%88%D9%8A%D8%AA%D8%B1,benign
mediaalabama.com/,benign
musicweb-international.com/jazz/Hutcherson/Rec_PrinceLasha_FirebirdsLiveatMonterey_V1.htm,benign
amazon.com/Reflexiones-Para-Mujeres-Que-Trabajan/dp/9701015185,benign
scholarships4students.com/lillian_moller_gilbreth_scholarship.htm,benign
patriotfiles.com/index.php?name=Sections&req=viewarticle&artid=3890&page=1,benign
bankofamerica.com.msxawpoiure23jkadkpop1poias0dasam.servlet.satelite.qpoimamsakueiasooasda22gotoverifyadslatobankaccount.houseofhygiene.com/index.php,benign
weightloss-ez.com,phishing
brianwatts.ca/,benign
http://www.raci.it/prodotti.html,defacement
girlshitchker.blogspot.com/,benign
woodpigeon.bandcamp.com/,benign
confirminfo.xyz,phishing
coleer.com/8644-lyndsy-fonseca,benign
campsmoke.wordpress.com/2009/08/25/willis-geiger-make-it-better/,benign
amtrak.com/servlet/ContentServer/AM_Route_C/1241245664594/1237405732511,benign
http://www.fjordager-if.dk/afdelinger/klubberne,defacement
http://www.rendeck.nl/index.php/nl/contact/free-consultation,defacement
commons.wikimedia.org/wiki/Category:Cities_in_Georgia_(U.S._state),benign
austroflamm.by,phishing
song-huong.fr/central-terra/,benign
fife.gov.uk/yourtown/index.cfm?fuseaction=town.about&pageid=DDBC64DF-9F41-DDBC-BE1DEB43FDD79719&town=C3E1195E-DD8E-4543-BE6A138C9C64F26A,benign
reggae.ch/,benign
twitter.com/ritesh_sid,benign
http://mascoterossolidarios.org/index.php?option=com_zoo&view=category&Itemid=492,defacement
http://kleditsch.net/sejeal.jpg,defacement
arianagrandenude.com,phishing
http://teedinrayong.com/index.html,defacement
basketball-reference.com/players/v/vandeki01.html,benign
reunion.com/elizabethpasko/,benign
slyonbass.com/,benign
impossibiledadimenticare.com/accordi/spartiti/stranieri_f/Fuller_Jesse/San_francisco_bay_blues.crd.htm,benign
sbnation.com/nhl/players/121609/joe-rullier,benign
brugesbynight.be/,benign
http://motthegioi.vn/nhip-cau-doanh-nghiep/ibid-se-to-chuc-hoi-thao-eb-5-du-an-bat-dong-san-tai-washington-dc-185275.html,benign
carref0ur-2013.com/index/Gess/pro.php,benign
espn.go.com/blog/los-angeles/dodger-thoughts/post/_/id/9292/glenn-burke-story-aims-to-strike-out-intolerance,benign
http://stock.perm.ru/index.php?option=com_content&view=category&layout=blog&id=40&Itemid=257,defacement
imdb.com/name/nm0824582/,benign
en.wikipedia.org/wiki/%C3%89cole_sup%C3%A9rieure_de_ballet_contemporain_de_Montr%C3%A9al,benign
oddjack.com/2007/colts-and-saints-meet-in-2007-nfl-football-season-opener-04-09.php,benign
content.usatoday.com/topics/more+articles/William+Howard+Taft,benign
cruiselinefans.com/cruise-examiner-cruiselinefans/43386-new-st-lawrence-cruise-ports.html,benign
en.memory-alpha.org/wiki/Clint_Howard,benign
dictionary.babylon.com/abbe/,benign
myspace.com/blessedbyabrokenheart,benign
club-aimeeaddison.com/biography/,benign
manta.com/c/mm5y95h/novastar-financial-inc,benign
queentorrent.com/paul-cargnello,benign
youtube.com/watch?v=RWX5imwYm84,benign
http://pressboxsportslounge.com/wine/55-image2-wine,defacement
rybkj.cn/jpg/?us.battle.net/login/en/?ref=hxxp:/us.battle.net/d3/en/index&amp;app=com-d3,benign
nahste.ac.uk/isaar/GB_0237_NAHSTE_P0139.html,benign
elobayuk.nm.ru/gnIn&ermsgpUsed=&_partnerId=siteid=&paeType=-1&pa=&i1=-1&UingSSL=1&k=1&voritenav=&u=h.htm,benign
freebase.com/view/en/clarence_w_wigington,benign
www.klaerogfritid.no/includes/help.php?check=3,benign
http://www.gallacher-sons.co.uk/index.php?option=com_content&view=article&id=51&Itemid=59,defacement
https://medium.com/backchannel/this-video-game-solved-the-problem-of-learning-guitar-d0fcea6f0d3b,benign
search.espn.go.com/john-mayberry-jr/,benign
compassionchristiancounseling.com/,benign
amazon.com/Encore-16680-Microids-Sinking-Island/dp/B001CEIMUI,benign
usa-people-search.com/Find-Christopher-Willis-CA.aspx,benign
answers.yahoo.com/question/index?qid=20061115090831AAU8GPU,benign
businessweek.com/bschools/rankings/full_time_mba_profiles/haas.html,benign
http://www.reing-infor.com.mx/index.php?option=com_content&view=article&id=55&Itemid=58,defacement
www.angelfire.com/tn/AOLRPGs/,phishing
http://projetointegrar.com.br/component/tag/regiรฃo-dos-lagos.html,defacement
http://111.43.223.142:43947/Mozi.m,malware
http://www.bishopstrings.com/20091214121/about-bishop-musical-instruments/about-bishop-instruments-a-bows.html,defacement
http://ch-stucco.com/js/walls/ntasa/9f48cf86990f3f9be72310f4be3fcf97/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d0f93fc7429f9761e8a80fd549cf4f840ff93fc7429f9761e8a80fd549cf4f840f,phishing
mylife.com/c-36945085295,benign
checkingandsavings.org/,benign
http://pitchfork.com/features/show-no-mercy/9641-every-noise-at-once-the-obsessive-art-of-prurients-dominick-fernow/,benign
38umj2.ufh7.com/de/?YmVybmQtZGl0dGhhcmR0QHQtb25saW5lLmRl,benign
ursulamergui.girlshopes.com/,benign
appieid-results.com,phishing
focusfeatures.com/sin_nombre/reviews,benign
metronews.ca/vancouver/local/article/682198--could-indy-roar-back-to-vancouver,benign
www.huyt-fourm.tk/login.asp?ref,benign
http://www.kultur-villigen.ch/index.php?view=details&id=44:Stubete&pop=1&tmpl=component&option=com_eventlist&Itemid=10,defacement
http://www.sppvideo.com/quotation.php,defacement
ameinfo.com/268796.html,benign
freewebs.com/viviangirls/index.html,benign
ssl.allegro.pl.japimports.com.au/?/enter_login.php?session=ZDVmMVY,benign
loopnet.com/California/San-Leandro-Commercial-Real-Estate/,benign
http://buzzfil.net/article/5683/photo-look/34-raisons-qui-vous-feront-detester-montpellier-9.html?href=inner_website,benign
http://kenh14.vn/suc-khoe-gioi-tinh/tap-luyen-25-phut-moi-ngay-giup-cai-thien-vong-ba-20150427030648894.chn,benign
travel.yahoo.com/p-travelguide-2733737-african_american_historical_cultural_society_museum_san_francisco-i,benign
http://www.nissad.com/wire-marking-systems.html?start=7,defacement
http://www.hmaca.com/winnipeg-accounting-blog/tag/snowbirds-filing-taxes/index.html,defacement
en.eufo.de/football/squad/young-boys-bern/2011-12,benign
encyclopedia2.thefreedictionary.com/Philip+IV+of+France,benign
http://www.textilexpres.com/TE/index.php?option=com_juser&task=register&Itemid=76,defacement
passivemobilemoneymachine.com/Paypal_Virefication/,benign
ecnow.com/Internet_Marketing.htm,phishing
http://ummamiexpress.com/direktnet.raiffeisen.hu/verifycod.php,phishing
http://extratorrent.cc/torrent/4189091/%5BINFINITESKILLS%5D++LEARNING+APACHE+MAVEN++%7E%7ER%40JU%7E%7E.html,benign
ca.linkedin.com/pub/genevieve-labonte/17/585/498,benign
francetravelguide.com/champange-the-drink-of-kings.html,benign
snc-lavalin.com/expertise.php?lang=en&id=13,benign
clabs.org/caseforxp.htm,phishing
http://www.arjanland-kerstbomen.nl/kerstboom-fotos/kerstbomen/grote-bomen/grote-bomen5-81,defacement
lodging-quebec.com/cgi/site/municipalite.pl?numeromunicipalite=232&name=&region=Charlevoix,benign
http://www.vetquality.com.br/odontologia,defacement
myspace.com/perrault,benign
https://privatbank.ua/ua/business/universalnyje-reshenija/depozity-dlya-korporativnyh-kliyentov/,benign
sing365.com/music/lyric.nsf/Ronan-Keating-Bring-You-Home-Album/45871603E3F70E464825718700367F33,benign
http://www.arado.cz/index.php?view=article&id=68:finanni-situace-spolenosti&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=80,defacement
http://23283333.com/line/show.asp?id=48,defacement
encyclopedia2.thefreedictionary.com/Hudson's+Bay+Company,benign
ksl.com/?nid=148&sid=10687512,benign
smithsonianmag.com/travel/Endangered-Cultural-Treasures-Historic-Route-66-USA.html,benign
www.aplayaday.com/verifiedbyvisa.comid3b1cc6b7feae36099997a36bcfc/,benign
http://www.belmontbaptistchurch.com/finding-your-place,defacement
archive.lib.msu.edu/AFS/dmc/court/public/all/Voelker/ASY.html,benign
equilibria.com.au,phishing
soccer-for-parents.com/us-soccer-history4.html,benign
joeandjesscomicstrip.com/images/secure.php,malware
http://www.pomorskie-lzs.pl/index.php?option=com_content&view=article&id=7&Itemid=3,defacement
allminnesota.com/webpages/mn-stateparks.shtml,benign
kstatesports.com/sports/m-baskbl/spec-rel/091410aac.html,benign
http://codecanyon.net/item/kitkat-business-layers-wp-style-kit/full_screen_preview/11211283,benign
www.freewebs.com/taiwanzero/,phishing
royaltyroofing.net/,benign
fact-index.com/a/as/aston_villa_f_c_.html,benign
http://hollywoodlife.com/2013/03/06/emma-watson-liam-hemsworth-flirting-oscar-party-2013/,benign
youtube.com/watch?v=oV6CD36buKc,benign
freerepublic.com/focus/f-news/1701392/posts,benign
http://homesofbr.com/index.php?option=com_properties&view=properties&task=showproperty&lid=4:baton-rouge&cid=5:area-5&tid=1:house&id=18:4546-orchid-st-southdowns&Itemid=97,defacement
filetram.com/download/mediafire/8813152244/the-gadjits-at-ease-rar,benign
http://motthegioi.vn/ho-so-tu-lieu/hlv-le-thuy-hai-noi-tat-tat-ve-vu-ban-do-cua-van-quyen-182702.html,benign
http://www.fahrschule-niepel-hannover.de/service/faq/4-Adressen/3-ErsteHilfe?pop=1&tmpl=component,defacement
facebook.com/group.php?gid=82950051488&v=wall&viewas=0,benign
http://djkatrina.ru/sejeal.jpg,defacement
bixi.co.uk/,benign
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/3a26a7f6359987a940f584258293dda1/,benign
archives.cnn.com/2001/TECH/computing/01/10/windows.mac.cohabit.idg/,phishing
linkedin.com/pub/gordon-gilbert/11/294/12,benign
allmusic.com/album/deviant-r480234,benign
www.limousinestop.com/Links.asp,phishing
glad.com/promotions/,benign
https://mitsui-jyuku.mixh.jp/uploads/551q2w3ez1x2c3.exe,malware
iaff42.org/?zone=/unionactive/view_page.cfm&page=GRANDVIEW20STATIONS,benign
ps2.gamespy.com/playstation-2/rtx-red-rock/5978p1.html,phishing
imdb.com/title/tt0280707/,benign
m.southcoasttoday.com/apps/pbcs.dll/article?AID=/20110414/NEWS03/104140322/-1/WAP06&template=wapart&m_section=,benign
http://123.11.13.145:33627/Mozi.m,malware
montrealgazette.com/Burns+Arena+officially+inaugurated/5456433/story.html,benign
youtube.com/watch?v=0kJkhEcQ44k,benign
https://pastebin.com/raw/wyijnNZ6,malware
http://restaurantelabarquita.com/Adobe_Reader03/Ver1fy_Office1_Spreadsheet03,phishing
http://www.billh.net/camelotcraftingdaoc/phpBB2/viewonline.php,defacement
bigscoob.ning.com/,benign
publicrecords.com/people-search-records/margaret-frink,benign
www.formstack.com/forms/?1394711-OVBYZTd09p,benign
blockbuster.com/browse/catalog/movieDetails/64011,benign
thinkexist.com/quotes/with/keyword/rude/,benign
cara-murphy.com/bio.html,benign
experiencefestival.com/a/Charles_Taylor_philosopher/id/1957440,benign
http://maycanton.vn/index.php?option=com_products&view=categories&id=11&Itemid=7,defacement
www.equi4.com/tclkit/,phishing
houseofnames.com/goldston-family-crest,benign
asal-uttar.in/secure/cgi-bin/reg/www.paypal.fr/webscr.php,benign
aimsindia.org/,benign
com-access.cloud,phishing
http://babal.net/women/view/1884/%D8%A5%D8%B3%D8%AA%D8%AE%D8%AF%D9%85%D9%8A-%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B1%D8%A9-%D9%84%D9%86%D8%B6%D8%A7%D8%B1%D8%A9-%D8%A8%D8%B4%D8%B1%D8%AA%D9%83,benign
bgsu.edu/offices/registrar/cat99/codes/ohio.html,benign
http://irecommend.ru/content/plate-aliexpress-women-summer-2015-shoulder-strapless-dress-lace-stitching-tunic-short-dress,benign
